comment_id,author,text,like_count,reply_count,published_at,updated_at
UgxgCiB3DLZRLzt3Vu94AaABAg,@TrippleXZero,Drake won.,13,0,2026-08-29T01:16:46Z,2026-08-29T01:16:46Z
UgxUwG13H_pIRPQNJiB4AaABAg,@WilsonLwando,The Last part 😂😊,0,0,2026-05-19T11:06:21Z,2026-05-19T11:06:21Z
UgyG1kZKiZ3tAmlGRTd4AaABAg,@Ohctto,Who was the one with the G unit spinner in the beginning of the video?,0,0,2026-07-10T18:31:57Z,2026-07-10T18:31:57Z
Ugzz_MNKQhIvcGg1QgV4AaABAg,@luhluke-b7o,"day after tomorrow all this shit finna come full circle 

🥶🥶🥶🧊🧊🧊🧊🧊🦉🦉🦉🦉",0,0,2026-05-13T22:07:42Z,2026-05-13T22:07:42Z
UgyMbOSK24yqiuKGRel4AaABAg,@martinorozco3499,🥶,1,0,2026-05-22T20:19:57Z,2026-05-22T20:19:57Z
UgzeTFDuhAY9Sqkl-ql4AaABAg,@ladiesunited,🔥🔥🔥🔥🔥🔥🔥,1,0,2026-05-09T19:49:19Z,2026-05-09T19:49:19Z
UgzQR2Y9teBsG_HoOyF4AaABAg,@kamiranarae,I was really trying to keep it PG 🧊🧊🧊🧊🧊🧊🧊🔪,3,0,2026-08-28T04:58:00Z,2026-08-28T04:58:00Z
UgwuUZQVpuv6u85cOOh4AaABAg,@nigelford9721,May 14 - 1:14PM LETSSS GOOOOO,1,0,2026-05-14T17:14:24Z,2026-05-14T17:14:24Z
UgxT8OpPgwfG0l32-tx4AaABAg,@UncSquadVon,💪🏾💪🏾💪🏾💪🏾💪🏾💪🏾,1,0,2026-06-20T18:19:32Z,2026-06-20T18:19:32Z
Ugxf54xmh87cps-qdkx4AaABAg,@joaomelo5814,🙏🔥,2,0,2026-05-19T13:54:01Z,2026-05-19T13:54:01Z
UgzE9jmA_N-O4HwGUBl4AaABAg,@blackone2805,Still better ❤,2,0,2026-07-16T12:36:53Z,2026-07-16T12:36:53Z
Ugw9kVjHhprtEFzxloF4AaABAg,@Kjell-bq5lg,7:37 minutes of pure flowstate,1,0,2026-08-04T07:00:46Z,2026-08-04T07:00:46Z
UgzrIiPiO7IyuFST8tF4AaABAg,@paulhowell8692,Based off this song...Drake actually won bar for bar with actual bars...,8,0,2026-05-13T20:43:04Z,2026-05-13T20:43:04Z
UgzVmnwehCG1FyWeSbh4AaABAg,@mac7742,"Who here June 8, 2026?? 🙌🔥🔥",1,0,2026-06-08T20:41:53Z,2026-06-08T20:41:53Z
Ugy_udjonbybrT9xuSp4AaABAg,@onepunchamv,Bruh ngl drake killed him in this song 🎵 ❤❤,8,2,2026-08-29T19:35:03Z,2026-08-29T19:35:03Z
UgyuFTdpQYPAQeOWgXl4AaABAg,@romerohenny3048,its 2026 wheres Whittney crip walking and where is her Marrage LOL drake was right the whole time proposed in 2015 but he dont wana make her his actual wife CRAZYYYYYYYYYYY,3,0,2026-05-20T06:12:34Z,2026-05-20T06:12:34Z
UgzCoZ7Mh7gUPghC6bh4AaABAg,@12warn,After Iceman and the whole Umg thing. I'm starting to think this song was all truth.,25,2,2026-05-25T23:12:57Z,2026-05-25T23:12:57Z
UgwnmdK4f5D706Afpsp4AaABAg,@DrllGuapYT,Mannn Drake fuckin snapped on this it was by far the toughest song🔥🐐,2,2,2026-06-08T12:37:16Z,2026-06-08T12:37:16Z
Ugy7vs9C_QbCpo8sxHZ4AaABAg,@marcusaurelias399,Ooh that video.,0,0,2026-04-30T10:35:35Z,2026-04-30T10:35:35Z
UgxgQxl7U9Tt7ZhhpfB4AaABAg,@ejfromTX,Drake let's go 2 years ago,0,0,2026-05-23T20:58:54Z,2026-05-23T20:58:54Z
UgwlfgJXXYWqB9gLIaB4AaABAg,@MulahVeli,🔥🔥🔥,0,0,2026-08-06T09:28:07Z,2026-08-06T09:28:07Z
Ugz-jPkaqPwwrJo0cZ14AaABAg,@Ved-p1g,Maturing is realizing this was the best track on entire Beef mania - aging well.,17,0,2026-05-29T18:47:58Z,2026-05-29T18:47:58Z
UgzggArvgR3AY2Ch29t4AaABAg,@delawareamerica,Drake won and continues to win,9,0,2026-06-03T06:20:32Z,2026-06-03T06:20:32Z
UgyZ7JWcUXZSmixtkfx4AaABAg,@KatebaCedric,They throwing  a shade on ASAP,0,0,2026-05-21T06:25:41Z,2026-05-21T06:25:41Z
Ugx1TFuMju3NA6AjE5Z4AaABAg,@Twotimefan-h6u,Gang,1,0,2026-09-05T08:56:45Z,2026-09-05T08:56:45Z
Ugycurd9EMvvjsq0Ixh4AaABAg,@ElvinMbuya,Drop drop drop,1,0,2026-05-15T14:31:36Z,2026-05-15T14:31:36Z
UgyK1XmDjglGTxKn4xt4AaABAg,@KimbutaAriel,😮😮😮 bro 🦉🦉,0,0,2026-05-08T14:24:10Z,2026-05-08T14:24:10Z
Ugxqviv1EDW7T0aRtb94AaABAg,@maansavalia6707,Yeah been 2 years but ts still fire,0,0,2026-05-04T05:54:21Z,2026-05-04T05:54:21Z
UgyMw7faduJ-2XvMFEV4AaABAg,@Kamakazie_Kyn.onee1,Yuh dig,1,0,2026-08-17T23:31:55Z,2026-08-17T23:31:55Z
UgygiYn0iOR4rdCu-DF4AaABAg,@mannybatista95,FAMILY MATTERS !!!<!!!<!!!<!!!<!!!>!!!!>!!!!>!!!<,3,0,2026-07-19T11:54:35Z,2026-07-19T11:54:35Z
Ugw2epIMAsMknLQkPUV4AaABAg,@aryamang999,🕺🏻,2,0,2026-05-24T09:11:43Z,2026-05-24T09:11:43Z
UgwvPAiuF-4PmAm18OV4AaABAg,@Ubenzofficial2716,The boy only talk business in the all entirely song,0,0,2026-05-30T09:00:11Z,2026-05-30T09:00:11Z
Ugy1tZ7UcSYRmoBAIcN4AaABAg,@astroboyy_2xxl6,Both Both Both Is Good,1,0,2026-05-22T01:26:21Z,2026-05-22T01:26:21Z
Ugx4PFMPP7DteRJBKy94AaABAg,@Avrelianvs,This place feels like russia with the cencorship,2,1,2026-09-04T00:31:43Z,2026-09-04T00:31:43Z
Ugx77MI3eJMZkelzkmB4AaABAg,@JasonSarkozi-q3z,more important is the nitty gritty of the world problems,0,0,2026-06-10T16:27:23Z,2026-06-10T16:27:23Z
Ugy3tpD7qhtbwiy5MTJ4AaABAg,@billhurst-z1w,"“Your darker secrets are coming to light it’s all on your face like what happened to Mike, oh shit.. it’s all making sense maybe I’m prince & you actually mike, mike was praying his features would change so ppl believed he was actually white, top would make you do features for change get on pop records & rap for da whites” one of da sickest bars bruh yall sleep fr",4,1,2026-05-02T23:20:58Z,2026-05-02T23:20:58Z
UgzCEz0VQv09zXvfmrh4AaABAg,@ŁıVÈsŃıPeR-j1v,Damn💥💥,1,0,2026-08-17T09:42:53Z,2026-08-17T09:42:53Z
UgxiJXsJ2XIib9_h19F4AaABAg,@VisHal-z4s7q,💯💯💯,1,0,2026-05-19T04:12:18Z,2026-05-19T04:12:18Z
UgzERt3Ewbe0yBPj_gV4AaABAg,@BrowardDolphins,2 years,2,0,2026-05-03T02:21:24Z,2026-05-03T02:21:24Z
UgxXhnOXOnw3vF_cL9R4AaABAg,@H2OxBobby,🥶🧊❄️🌬️🌬️🌬️All of my Ice ✨,2,0,2026-05-17T21:41:15Z,2026-05-17T21:41:15Z
UgwD5iaah7HvIyEvfFF4AaABAg,@TeddyMMARULE,Who's here after iceman dropped 🫳 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉😢😢🎉🎉🎉🎉🎉😅😅😅😅🎉🎉🎉🎉,3,0,2026-06-14T00:36:31Z,2026-06-14T00:36:31Z
UgyttdqH4MycDzcClU54AaABAg,@SkabbaRaxx,who's here before iceman 🧊🧊🧊,2,0,2026-05-13T19:42:17Z,2026-05-13T19:42:17Z
UgzJY4u08UtkrsLexTR4AaABAg,@InMeHeTrust,Feel That,0,0,2026-05-18T15:50:02Z,2026-05-18T15:50:02Z
UgzNM3RvOzIHEU0-JY94AaABAg,@Tchinoobojosi,Whose here before iceman🧊🧊🧊,1,0,2026-05-14T07:56:31Z,2026-05-14T07:56:31Z
UgxPxMdU6MoFvovXZd14AaABAg,@JasonSarkozi-q3z,oh I'm running the show like playing against myself,0,0,2026-06-10T16:26:31Z,2026-06-10T16:26:31Z
UgzpjwCu2KYUSQjth9V4AaABAg,@YounesTaha-b1w4s,🦉🦉🦉🦉,2,0,2026-04-27T14:51:00Z,2026-04-27T14:51:00Z
UgzCHPFKc4xNmK2mOH54AaABAg,@ToohotATL,Sheesh,2,0,2026-08-14T00:23:29Z,2026-08-14T00:23:29Z
UgzE1Jsf6V2GdmK8ySB4AaABAg,@Nasty_blaq_JR,Who is here before Iceman release 🧊🧊🐐,1,0,2026-05-05T13:05:03Z,2026-05-05T13:05:03Z
UgyEBM1THEnRQUrE1nF4AaABAg,@JovaniAraizaCortes666,hi,0,0,2026-05-16T00:39:35Z,2026-05-16T00:39:35Z
UgztiL1GyKLI8t0iooN4AaABAg,@christopherdyer7527,Only reals ones know what the Minnie van mean,1,0,2026-05-04T04:08:59Z,2026-05-04T04:08:59Z
Ugw_bFkhNGq0dcVCrGp4AaABAg,@robertofarrell6412,"""I threw down my enemy, and he fell from the high place and broke the mountain-side where he smote it in his ruin.""",0,0,2026-05-18T21:50:37Z,2026-05-18T21:50:37Z
Ugz35WnNf2v-UW1zACZ4AaABAg,@jeepyyyy,Drake disses aged better,11,1,2026-06-02T13:31:17Z,2026-06-02T13:31:17Z
UgzPlEyqWwAlIsPhMgl4AaABAg,@Ninobrownfromthetown,2026 just here too read the comments,1,0,2026-05-07T07:56:39Z,2026-05-07T07:56:39Z
UgxB94wx58scT1TvcH14AaABAg,@toog00dforyoo,6:11 still wild to this day,1,0,2026-05-11T05:44:01Z,2026-05-11T05:44:01Z
UgwkRgo856tYtcplPF94AaABAg,@dedo-bangem7656,Drake won a 20 v 1 by the way 😂,20,1,2026-06-08T07:09:57Z,2026-06-08T07:09:57Z
Ugypt6_z5hrfBFhqfR94AaABAg,@PedroJaimeabynegro,Drake melhor,1,0,2026-05-21T20:46:42Z,2026-05-21T20:46:42Z
Ugz6T5rLwgV5AaJK6Kt4AaABAg,@tifina8563,2 years ago,2,0,2026-05-04T19:15:47Z,2026-05-04T19:15:47Z
UgyvvPZFEGFo0DMSBhZ4AaABAg,@Videol10444,6:11  what¿?( ’º👄º )¿?,4,0,2026-07-27T17:03:46Z,2026-07-27T17:03:46Z
Ugx7Zc4Sd9RZ7pBjLJJ4AaABAg,@axr_ryn,Aubrey D. Graham,2,0,2026-06-06T00:04:43Z,2026-06-06T00:04:43Z
